product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",3.0,Annoyingly slow,"Reviewed in the United States 🇺🇸 on February 23, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I'm used to the Kindle Fire series, having a 10, 3x 8's, a 7, and a 6. Plus an old PW. The PW machines simply can't compete with the Fires. Mine will suddenly quit responding even though I'm 6' from the wifi source. I can tap and tap and nothing happens. Right in the middle of reading.Pretty disappointing for such an expensive gadget. And downright annoying.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",1.0,Never know where last page you read is found.,"Reviewed in the United States 🇺🇸 on May 10, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I have been an owner of Kindles since 2011 with hundreds of hours of reading. Kindle was a pleasure to own because I could adjust the size of the font and the boldness of the print. I have severe eye problems and Kindle allowed me to continue reading. In 2021 I received a notice from Amazon that Kindle was being replaced with an upgrade. On October 23, 2021 I ordered two new Kindles. From the beginning the page was very sensitive and would flip back and forth. So when opening I never knew what page it would be on. Usually it was just a few pages either back or forward. Frustrating, but I learned to live with it. Then it progressed to only opening at the beginning of the last time I opened the Kindle. Example: yesterday I started reading at 17% and read to 23%. When I opened the Kindle today it opened back at 17%. It got worse. I have been reading a series. I am now on book 2. When opening Kindle it opened in book 1 at page 8. Also the font was changed. I tried ""settings"" but could not access it. I tried different things, then finally had to re-boot Kindle. I have wasted so much time trying to find where I left off it has taken so  much joy out of reading. I would not recommend your ""new and Improved"" Kindle to anyone. What a rip-off. Signed a very frustrated owner of Kindle.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Update: Well didn’t even work out the box,"Reviewed in the United States 🇺🇸 on October 27, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"New replacement arrived and working.I preordered the new 11th gen paperwhite for my mother’s birthday and was just delivered today and nothing like seeing the excitement and wait for it, only half the screen is working. This is her third kindle so I figured it would be a great update. Sorta disappointed but, I guess it’s just one of things.",41 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,My first Kindle,"Reviewed in the United States 🇺🇸 on April 27, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,The best option so far. It was my first kindle and it works just as described.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",2.0,Don't like anything about new Paperwhite...VERY disappointed,"Reviewed in the United States 🇺🇸 on August 10, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"After many years of being satisfied with my Nook tablet, I was excited to purchase the newest Kindle Paperwhite in order to get Amazon e-reader books.  I'm so disappointed that I wasted my money.  It's hard to navigate, it's touchy, the screen always seems blurry no matter what light setting I put it on, and I absolutely loathe the gray and white (not black and white) pictures of the books.  They are not clear and difficult to see.  Until I can be convinced that there are better Kindles, I'll stick with my ancient tablet.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great improvement over previous Paperwhite,"Reviewed in the United States 🇺🇸 on December 31, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"This definitely lives up to the advertised improvements compared to the previous Paperwhite. It responds much faster to input, the bigger screen is great and looks great; it now can display as much text on a page as a typical paperback. Battery life seems better too.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Perfect,"Reviewed in the United States 🇺🇸 on April 10, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This new Kindle Paperwhite is exactly what it said it was.It's easy to read.  Light.  Battery lasts forever.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",3.0,Kindle still the best,"Reviewed in the United States 🇺🇸 on April 27, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Still the best book reader thus far.Waited till holiday and purchased at great price than expectedStill miss the page buttons.Menu could be a bit more simple ( hence 3 stars) but everything else is great,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",2.0,Slow and glitchy and disconnects from wifi,"Reviewed in the United States 🇺🇸 on July 10, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I find that it is very slow and doesn’t always respond to what I try to do. I sometimes have to click five times to open a book. It looks like it’s loading then it stops.  Sometimes when I go to the next page it will jump forward or backwards multiple pages, or it will go back and fourth between the same two pages while I’m trying to move forward.  It also is constantly disconnecting from the Wi-Fi and takes a bunch of tries to reconnect.  When it is working it is nice, but I feel like I could have just used my phone and saved the money.",13 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",1.0,"Will get stuck on load screen, die after a year","Reviewed in the United States 🇺🇸 on March 4, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Super disappointed. first one received was dead on arrival. The second one lasted for slightly over a year just beyond the warranty, then got stuck on the tree load screen and is now a paper weight rather than an e reader. This is a known issue and a class action lawsuit should be started. For $160, this should last a while and not get bricked because of a software issue. Shame on Amazon for not addressing this and not honoring a longer warranty",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Feels like reading a paper book,"Reviewed in the United States 🇺🇸 on April 25, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Easy on the eyes like reading actual printed media.  Much better than using a tablet.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",2.0,flashlight bright flashing every touch of the screen even with page refresh off.,"Reviewed in the United States 🇺🇸 on December 6, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This is so hard on the eyes every time I touch the screen it flashes like a flashlight. Hurts my eyes and making me nauseous. I have the page refresh off & it still does it most of the time. So disappointing!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Kindle 11th generation,"Reviewed in the United States 🇺🇸 on May 12, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I absolutely love my kindle cant wait to add my favorite readings!!!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",2.0,Several issues with the design,"Reviewed in the United States 🇺🇸 on July 18, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Firstly, the matt screen works well for readability. Glare is significantly reduced from my other Kindles (I have 7). However, the placement of the control buttons and charging port on the bottom is just stupid. It means anytime I try to stand it on a reading support, it wants to shut down or reset. Also when stood vertically, the charging port is inaccessible. Too, many of the touch screen motions are different than all other Kindles - WHY??? I enjoy reading outdoors, so to that end, the paperwhite is an upgrade. I really want to like it, but except for outdoor reading, I simply cannot.",One person found this helpful
