product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great First E-Reader,"Reviewed in the United States on October 20, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"While I'm not very experienced with E-Readers, I think this one comes in just right. Though I will probably get a paperwhite sometime for home. This will certainly stay my work and travel E-Reader. First of all, charging with USB-C is wonderful, as almost everything is USB-C these days, and not needing to dig for a micro is very nice. It's super lightweight as well, especially if you have just the Kindle itself. I got a case for it as I don't like damaging my products in any way, and I read before bed, so it's not always out of the question for it to get dropped.It does, however, have it's downsides. When bringing the device to a higher brightness, it has an odd hue to it. But, I can get past that for the price. When you put a case on it, it can get fairly heavy. Though, compared to a book, it's still like a feather. And, the power button on the bottom is a little odd, but, I think I do prefer it there. It's just a bit odd to get used to at first.With all of this said, this Kindle is great for either a first E-Reader, a device for a child to read on, or a travel reader. As it fits in most pockets and certainly any handbag, it's an incredible way to make sure you're entertained wherever you go.I highly recommend for anyone looking for something to read on the go!",16 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,VERY LAGGY.....,"Reviewed in the United States on January 14, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Very small, portable,  and easy on the eyes. But surprisingly laggy, for something that costs 100 bucks, and wasn't made in the 80's.... definitely worth keeping,  but I hope they update the technology in the future.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,"Dark mode, portable and the resolution of an Oasis","Reviewed in the United States on January 15, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"It’s not as bright as the Scribe, not as sturdy as the Oasis, but it’s lighter and has their exact resolution. I currently own the Scribe and gave away my Oasis. For extended reading, this is exactly what you need. Sure, some features are missing, but you barely notice because the essential ones make the experience of immersion possible. Fits inside my pocket! They probably got customer feedback on what’s important to most people and actually listened! Now I wish they would add buttons to their next Scribe…",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,The front light is so nice,"Reviewed in the United States on February 6, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Finally upgraded from my Kindle 5th gen or so and this is amazing. I loved my old one as well but it didn't have the light and this makes reading even in nice conditions so so much easier.,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Battery last very well.,"Reviewed in the United States on February 23, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Reading books very easy on it. Easier than trying to use app on phone.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Absolutly amazing,"Reviewed in the United States on February 23, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"So many features and you can even import your own ebooks, exceeded my expectations",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,It won’t read to you!!,"Reviewed in the United States on April 2, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I traded up… I had an Amazon Fire 6. The 6 had a feature that would read to me when that was available for the book. It was a tremendous help for school, but it didn’t have much memory. When I traded up to get more storage capacity I assumed the newer one would do the same and more. I was wrong!! It’s just a basic bare-bones, black and white, no video, Kindle. Like the first one pretty much!! Get one that plays videos, accesses the internet, and reads to you. I’m disappointed.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Wonderful product..,"Reviewed in the United States on February 20, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Love that it’s so compact I can take it anywhere, just pop it in my purse and go…",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,Back to basics,"Reviewed in the United States on October 17, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I do not generally write reviews, but wanted to offer my two cents. I originally had the 2019 Kindle Paper white with the 6in screen, and decided to upgrade. I ordered the new paper white signature but did not realize it had grown in size from the model I had. I tried to live with the new paper white but perhaps I’m just too basic lol. The size was too large and did not give me that cozy feeling while reading.On to the 2022 kindle, I ordered this to see if I would like the size and LOVE IT! It’s so simple and easy to hold, no frills and basic, much the same as a traditional paper book would be. The screen in my opinion reads more like an actual book than the paper white. I appreciate the simplicity of it, as I feel most things these days go overboard with features.My only gripe would be the feel. I saw another review mention it also, the plastic feels a bit underwhelming. I do wish it would have the same texture as the other models. However this is something that will just take getting acclimated.All the models have their perspective buyers and you really cannot go wrong with any, it’s simply up to personal taste. However those who want an inexpensive and smaller kindle should definitely try this. Good luck and happy reading!",233 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,A Pleasure!,"Reviewed in the United States on February 20, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Much smaller and lighter.  I love the back light and the ease with turning pages.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Absolutely perfect!,"Reviewed in the United States on January 7, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Got my new Kindle today and I couldn't be happier. I love to read but holding most books for more than 15 minutes hurts my hands. Thanks arthritis! I own an older Kindle Fire and it was just OK. It was bulky and my hands couldn't take it. This new Kindle is a game changer! Compact, light, easy to use and, best of all, it fits in my purse so I can take it anywhere. Seriously, what's not to love? If you love to read and struggle with arthritis then this is the perfect e-reader for you.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Forever love,"Reviewed in the United States on February 15, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Bought it for my mother and she loves it and I have a paper white one and absolutely love it.,
