product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch Lite - Turquoise,5.0,Works perfect and very happy!!,"Reviewed in the United States on June 12, 2020",Color: Turquoise | Style: Lite Console,True,Got it the day after purchasing it and I love it!!,
Nintendo Switch Lite - Turquoise,5.0,Great buy!!,"Reviewed in the United States on June 14, 2020",Color: Turquoise | Style: Lite Console,True,This was a gift for my daughter who absolutely loves it!!,
Nintendo Switch Lite - Turquoise,5.0,Love it,"Reviewed in the United States on October 7, 2020",Color: Turquoise | Style: Lite Console,True,can't wait the play some games,
Nintendo Switch Lite - Turquoise,5.0,That color is fire!!!,"Reviewed in the United States on May 1, 2020",Color: Turquoise | Style: Lite Console,True,"I got my Nintendo, I love the color!!! I brought this for myself..",
Nintendo Switch Lite - Turquoise,5.0,Liked,"Reviewed in the United States on January 21, 2021",Color: Coral | Style: Lite Console,True,Granddaughter liked,
Nintendo Switch Lite - Turquoise,5.0,😃,"Reviewed in the United States on February 16, 2021",Color: Coral | Style: Lite Console,True,😃,
Nintendo Switch Lite - Turquoise,5.0,Perfect!,"Reviewed in the United States on November 27, 2020",Color: Coral | Style: Lite Console,True,My girlfriend loved it.,
Nintendo Switch Lite - Turquoise,4.0,Exactly what I wanted,"Reviewed in the United States on December 11, 2020",Color: Turquoise | Style: Lite Console,True,Works great,
Nintendo Switch Lite - Turquoise,5.0,Great entertainment for a 9 year old,"Reviewed in the United States on March 8, 2020",Color: Turquoise | Style: Lite Console,True,9 year old loves it! He would play it all the time if we let him.,
Nintendo Switch Lite - Turquoise,5.0,Great gift!,"Reviewed in the United States on February 1, 2020",Color: Turquoise | Style: Lite Console,True,Came quickly and my 10 yo loves it. About 9 hours of battery life. Con- no travel charger,
Nintendo Switch Lite - Turquoise,1.0,Faulty product and only recieved 1/2 my money back. I do not recommend this company,"Reviewed in the United States on January 27, 2023",Color: Coral | Style: Lite Console,True,I did not expect to receive only 1/2 my money back. The wouldn’t charge after the first charge. Faulty product . Didn’t give an option to trade for a new one. Only refunded part of my money. 6 yr old stuck without her Christmas gift. Don’t buy from them,
Nintendo Switch Lite - Turquoise,5.0,awesome,"Reviewed in the United States on October 17, 2020",Color: Turquoise | Style: Lite Console,True,prime ships fast love it,
Nintendo Switch Lite - Turquoise,5.0,Love the new Coral color!,"Reviewed in the United States on April 8, 2020",Color: Coral | Style: Lite Console,True,I’m in love! I’ve been playing it nonstop since I got it! I’m obsessed!!,
Nintendo Switch Lite - Turquoise,5.0,Coral Switch,"Reviewed in the United States on April 7, 2020",Color: Coral | Style: Lite Console,True,"I love the color! Great gaming device, very light compared to the regular switch!",
Nintendo Switch Lite - Turquoise,5.0,great!,"Reviewed in the United States 🇺🇸 on October 3, 2019",Color: Turquoise | Style: Lite Console,True,"love it, the color is more beautiful in person. I wish the screen was more vibrant but I still enjoy it a lot.",One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,Brand New Switch,"Reviewed in the United States 🇺🇸 on May 29, 2020",Color: Coral | Style: Lite Console,True,Awesome! Came on time and works amazingly. Very happy with it.,
Nintendo Switch Lite - Turquoise,4.0,great,"Reviewed in the United States 🇺🇸 on October 23, 2020",Color: Coral | Style: Lite Console,True,It was delivered properly,
Nintendo Switch Lite - Turquoise,1.0,Horrible company,"Reviewed in the United States 🇺🇸 on June 6, 2022",Color: Blue | Style: Lite Console,True,"My review i submitted a week or 2 ago got deleted because they dont want you to know what a scam this is. My son received this for his 12th birthday and when he opened it was a used,sticky dirty switch that wouldnt charge nor turn on! My son was so upset and it was $200 and i did not have the money at the time  to run out and get a new one i had no gift to give my child on his birthday",4 people found this helpful
Nintendo Switch Lite - Turquoise,5.0,Great for kids,"Reviewed in the United States 🇺🇸 on February 18, 2020",Color: Turquoise | Style: Lite Console,True,My son loves it! It is frustrating trying to share games with the main console though.,
Nintendo Switch Lite - Turquoise,5.0,Pretty,"Reviewed in the United States 🇺🇸 on April 19, 2020",Color: Coral | Style: Lite Console,True,Of course it's gorgeous and wonderful. Finally caved when Animal Crossing came out!,
Nintendo Switch Lite - Turquoise,5.0,Great for first time switch owners,"Reviewed in the United States 🇺🇸 on November 1, 2019",Color: Turquoise | Style: Lite Console,True,It's awesome. I've had it for about a month now and it's been awesome. It's a great size and great portability. Great product.,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,the Nintendo switch light is perfect for on-the-go,"Reviewed in the United States 🇺🇸 on October 21, 2019",Color: Turquoise | Style: Lite Console,True,I love the Nintendo switch light system I use it every single day it's very lightweight I would recommend it to everybody,2 people found this helpful
Nintendo Switch Lite - Turquoise,5.0,Beautiful turquoise switch lite,"Reviewed in the United States 🇺🇸 on December 20, 2019",Color: Turquoise | Style: Lite Console,True,Beautiful color and my granddaughter wanted a switch so I got it for her. She is getting it for Christmas,
Nintendo Switch Lite - Turquoise,5.0,All good in the hood,"Reviewed in the United States 🇺🇸 on August 8, 2020",Color: Turquoise | Style: Lite Console,True,Arrived with no issues during covid. flawless.,
Nintendo Switch Lite - Turquoise,5.0,Overall good experience,"Reviewed in the United States 🇺🇸 on May 24, 2020",Color: Coral | Style: Lite Console,True,Love the color and the lightweight of the handheld. Works greats,
Nintendo Switch Lite - Turquoise,5.0,Nice product,"Reviewed in the United States 🇺🇸 on January 7, 2021",Color: Coral | Style: Lite Console,True,Super cute,
Nintendo Switch Lite - Turquoise,5.0,Nintendo switch lite,"Reviewed in the United States 🇺🇸 on May 6, 2020",Color: Turquoise | Style: Lite Console,True,Product came on time. Ordered for my daughter and she loves it.,
Nintendo Switch Lite - Turquoise,5.0,Even better for on the go than the original,"Reviewed in the United States 🇺🇸 on February 28, 2020",Color: Turquoise | Style: Lite Console,True,Nice compliment device if you already own the main switch.  Very portable and great price,
Nintendo Switch Lite - Turquoise,3.0,Idk...,"Reviewed in the United States 🇺🇸 on March 5, 2020",Color: Turquoise | Style: Lite Console,True,"Love/ hate this thing.I'm not technologically savvy...I bought this as a gift for my 8 year old. You can't use it with very many games unless you buy $500 in accessories and games that work with it.  I think if I did it again, I'd just buy the switch itself.",
Nintendo Switch Lite - Turquoise,4.0,Mr. Stone,"Reviewed in the United States 🇺🇸 on October 14, 2019",Color: Turquoise | Style: Lite Console,True,What I like is that it’s fun to play.  What I dislike is you can’t hook it to your TV.,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,"Light, pretty, portable.","Reviewed in the United States 🇺🇸 on January 19, 2020",Color: Turquoise | Style: Lite Console,True,"Great system! It feels so light in your hand, compared to the original switch. And that pretty turquoise!",
Nintendo Switch Lite - Turquoise,5.0,Awesome buy,"Reviewed in the United States 🇺🇸 on April 8, 2020",Color: Turquoise | Style: Lite Console,True,The convenience and size are great! Love the color and it works great!,
Nintendo Switch Lite - Turquoise,5.0,Perfect for my daughter,"Reviewed in the United States 🇺🇸 on March 7, 2020",Color: Turquoise | Style: Lite Console,True,My daughter absolutely loves her switch. Works perfect still after 4 months of extensive use,
Nintendo Switch Lite - Turquoise,5.0,5 out of 5,"Reviewed in the United States 🇺🇸 on September 24, 2019",Color: Turquoise | Style: Lite Console,True,Preorder the nintendo switch lite for our sons birthday. It is a great product. Easy setup. Quick charge. And fun to play on,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,The best console of the last three generations,"Reviewed in the United States on February 2, 2020",Color: Turquoise | Style: Lite Console,True,An exceptional gaming console that allows you to play the very best game library on the go.,
Nintendo Switch Lite - Turquoise,5.0,So far so good,"Reviewed in the United States on February 13, 2020",Color: Turquoise | Style: Lite Console,True,This is a gift. They are yet to use it but so far everything looks great.,
Nintendo Switch Lite - Turquoise,5.0,Fast shipping,"Reviewed in the United States on April 12, 2020",Color: Turquoise | Style: Lite Console,True,"Awesome really like it, super light for play animal crossing on this quarantine.",
Nintendo Switch Lite - Turquoise,5.0,Perfect,"Reviewed in the United States on January 23, 2020",Color: Turquoise | Style: Lite Console,True,"Got this for my youngest son, age 20. He uses it all the time.",
Nintendo Switch Lite - Turquoise,5.0,Should have bought one WAY sooner.,"Reviewed in the United States on March 11, 2020",Color: Turquoise | Style: Lite Console,True,"Came as expected. Have basically been playing it in every free moment since purchase, amazing.",
Nintendo Switch Lite - Turquoise,5.0,Nintendo Switch Lite,"Reviewed in the United States on September 9, 2020",Color: Turquoise | Style: Lite Console,True,Very expensive but worth the money.,
Nintendo Switch Lite - Turquoise,5.0,Love it,"Reviewed in the United States on December 29, 2020",Color: Turquoise | Style: Lite Console,True,Love it,
Nintendo Switch Lite - Turquoise,5.0,Love having the switch,"Reviewed in the United States on June 1, 2020",Color: Turquoise | Style: Lite Console,True,Love the switch so thankful I was able to purchase,
Nintendo Switch Lite - Turquoise,5.0,Must buy,"Reviewed in the United States on March 22, 2020",Color: Turquoise | Style: Lite Console,True,Daughter loves this. Such a great system and can take it on the go!!,
Nintendo Switch Lite - Turquoise,5.0,Gift,"Reviewed in the United States on January 25, 2021",Color: Coral | Style: Lite Console,True,Gift,
Nintendo Switch Lite - Turquoise,5.0,Fun,"Reviewed in the United States 🇺🇸 on January 14, 2020",Color: Turquoise | Style: Lite Console,True,Great product got it to give my brother as a gift and ended up getting one for myself,
Nintendo Switch Lite - Turquoise,5.0,You get exactly what you paid for,"Reviewed in the United States 🇺🇸 on July 7, 2020",Color: Turquoise | Style: Lite Console,True,My son loves it glad I bought it.,
Nintendo Switch Lite - Turquoise,5.0,Great,"Reviewed in the United States 🇺🇸 on November 27, 2020",Color: Turquoise | Style: Lite Console,True,Love love love,
Nintendo Switch Lite - Turquoise,4.0,It’s awesome,"Reviewed in the United States 🇺🇸 on January 19, 2020",Color: Turquoise | Style: Lite Console,True,Just like a normal Nintendo switch put it just can’t connect to TVs and other devices,
Nintendo Switch Lite - Turquoise,5.0,Love it!,"Reviewed in the United States 🇺🇸 on May 26, 2020",Color: Turquoise | Style: Lite Console,True,Love it! Haven't put it down since I got it!!,
Nintendo Switch Lite - Turquoise,1.0,Completely Defective,"Reviewed in the United States 🇺🇸 on January 19, 2020",Color: Turquoise | Style: Lite Console,True,"Got it , was really excited about it and quickly found out it was defective. The L trigger button doesn't work and gets jammed.I've sent it in to Nintendo 2 times to get repaired. They claim they did it, replaced the part that was broken. Yet every time I got it back it stopped working less than an 1 hour after I started using itThe thumbsticks also feel loose and maks weird sounds and they don't move in the right wayTo be completely honest. This was an absolute waste of money, it's probably that my switch was a defective or maybe a lemon,  but it's no excuse.  I've waited over a month between repairs and still hasn't been fixed or repaired and they ( Nintendo) refuses to replace my systemI doubt I'll be buying any future Nintendo Products anytime soon, I'm a college student and was really wanting a portable gaming device to take with me around campus.",5 people found this helpful
Nintendo Switch Lite - Turquoise,5.0,My son won't stop playing it!!!,"Reviewed in the United States 🇺🇸 on October 23, 2019",Color: Turquoise | Style: Lite Console,True,I must say the turquoise is a very bright vibrant color! And my son loves it! It was a great purchase!!!,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,It’s worth it!,"Reviewed in the United States 🇺🇸 on January 4, 2020",Color: Turquoise | Style: Lite Console,True,I liked the color and I love how easy it was for my 8yr old to navigate through.,
