product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Charger,"Reviewed in the United States on March 10, 2023",Color: White | Style: Console,True,"It came with a adapter for a weird charger, I bought a normal one separately, problem solved, that was strange",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love it,"Reviewed in the United States 🇺🇸 on February 27, 2023",Color: Neon Blue and Red | Style: Console,True,"Just get it already! Many features make it well worth it! I love playing Zelda, just dance, super smash bros, Mario kart, etc. I highly suggest getting the other controllers, though. The little red and blue ones are super uncomfortable.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,𝓼𝓽𝓾𝓷𝓷𝓲𝓷𝓰 screen💕💕❤️‍🔥,"Reviewed in the United States 🇺🇸 on March 2, 2023",Color: White | Style: Console,True,"This is amazing. Clean, beautiful screen, worth buying. I think The price should be like 325 but not like 350 that’s more than a Xbox series S digital. But over all just absolutely amazing😍",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,"Product came as a Japanese console, but still perfect!","Reviewed in the United States 🇺🇸 on January 5, 2023",Color: Splatoon | Style: Console,True,"I've been wanting to own one of these since the preorders released, but I couldn't bring myself to buy one as I already own the Animal Crossing edition switch. However, this Christmas I received an OLED (normal edition) so I figured 'why not return it and get the Splatoon one'? I do not regret this decision at all, this is the most gorgeous design out of all of the limited consoles in my opinion. I read the reviews before purchasing and saw a couple of comments mentioning their switch was not English, and neither was mine, but I was prepared for that and it causes no issues; you just might have to buy another charger/adapter if you don't already own one. The switch is not region locked so no sweat. I haven't used it for long but I'm already in love and definitely recommend it if you're thinking of getting an OLED.",8 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Good,"Reviewed in the United States 🇺🇸 on March 21, 2023",Color: Splatoon | Style: Console,True,Pretty good,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,It's NINTENDO!,"Reviewed in the United States 🇺🇸 on May 16, 2022",Color: White | Style: Console,True,"I absolutely love the product. I had a spat when I got it. It didn't have a charger for the dock. However talking to Amazon Support they corrected it for me and I was able to get a charger off the store. With the Switch Oled, you not only are able to have a bit more vibrant colors, but the system itself has great battery life. I had the original switch and this is leagues better. I literally had the switch in my bed for 4 days playing off and on and within those 4 days the battery went as low as 30% and the charging happens fairly quick, not to mention you can dock it and play it while it charges on a big screen tv.SO IF YOU DON'T KNOW WHAT A SWITCH IS OR HOW IT WORKS LET ME EXPLAIN THE DIFFERENCES1. theres 3 versions- Switch (original one with a dock and can be played on a tv w/ a smaller screen than Oled)- Switch lite (the hand held version with no dock and can't be played on a tv)- Switch Oled (newest one, vibrant colors on screen, Larger screen, and has a tv dock)2. Games- The switch is one of the better nintendo systems that have more 3rd party games on it, although the selections are smaller than the Playstation and Xbox, the switch gives you versatility to not only bring it with you on the go to play games, it gives you the action to play with multiple people by separating the joy cons (controllers) and with that you can use each one sideways as a controller allowing two people to play and with multiple joy cons you can have a session of multiple people.-It has both digital and cartridge games. the cartridge games are very small, and they also have a fast install time. The games are very fun to play and have lots of multiplayer options. No full VoIP on the system but they have an app for cellphones to use.- the store usually has great deals on titles as most of the cartridge games cost full price or barely have anything discounted at places like Target, Walmart or Gamestop.3. How they work (docked versions)- a docked Switch connects to the TV, it allows the device to charge and you can play games as it charges on the dock.- it has a tabletop mode where you can play games on the screen as a tv. In other words you can still use a controller but have the tablet part standing upwards as you use a full controller to play on it.- Handheld is where the Joy cons are attached to the tablet and you use it like a handheld or similar to a gameboy or something in that way.Personally it's worth the money and Nintendo has usually very good systems that last a long time. Although they might not be the best graphically they have some fun family friendly first party games.",129 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,love it,"Reviewed in the United States 🇺🇸 on March 21, 2023",Color: White | Style: Console,True,perfect,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Perfect,"Reviewed in the United States 🇺🇸 on January 21, 2023",Color: White | Style: Console,True,"No issues. Purchased from Amazon (not 3rd party seller). Product was eligible for overnight delivery. Ordered in the evening and was delivered early morning next day. The only thing that I didn't like was that Amazon packed the box in just a bag. There was no protection except for the red factory box the switch is in. However, we did note that the delivery driver was very careful when they placed it at our doorstep. The switch box had no signs of any rough handling and everything inside was perfect. The OLED is definitely an upgrade to the Switch and Switch Lite. There is no way I could go back to either of those now after having the OLED.",8 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,All around a good product,"Reviewed in the United States 🇺🇸 on February 25, 2023",Color: Splatoon | Style: Console,True,I like everything I only had one problem that the box itself wasn't factory sealed. But I've had a lot of fun with it works fine little upset for the price the game didn't come with it.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Ta buena.,"Reviewed in the United States 🇺🇸 on March 6, 2023",Color: Neon Blue and Red | Style: Console,True,"Todo bien, excelente y una sorprendente consola. Si eres fan o no de nintendo, lo recomiendo un montón.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Very fun!,"Reviewed in the United States 🇺🇸 on March 9, 2023",Color: White | Style: Console,True,"You can play alone, or with friends, definitely enjoy when the whole gang gets together to play",One person found this helpful
